Model,Brand,Date of Sale,Sale Price,Year,Mileage,Classification,Transmission,Fuel Type,Description,Sale Location
Volkswagen T-Cross (TSI),Volkswagen,04/11/2024,"€17,526.00",2019,"15,197 miles",SUV,Manual,Petrol,Blue Volkswagen T-Cross1.0 TSI S 5dr,Dublin
Volkswagen T-Roc (TDI),Volkswagen,06/11/2024,"€21,414.00",2019,"21,801",SUV,Manual,Diesel,Silver Volkswagen T-Roc2.0 TDI 4MOTION SEL 5dr,Galway
Volkswagen Golf (R-Line),Volkswagen,08/11/2024,"€ 28,223",2022,"3,143",Hatchback,Manual,Petrol,Red Volkswagen Golf Hatchback1.5 TSI R-Line 5dr1 previous owner,Cork
Volkswagen Polo (SE Tech Edition),Volkswagen,08/11/2024,"€16,188.00",2019,25424,Hatchback,Automatic,Petrol,Blue Volkswagen Polo MK6 5d Hatch 1.0 TSI 95PS SE Tech Edition DSG1.0 TSI SE Tech Edition DSG Euro 6 (s/s) 5dr,Kerry
Volkswagen Golf Plus (SE),Volkswagen,2024-11-09,"€5,134.00",2012,"72,059",Hatchback,Manual,Diesel,Volkswagen Golf Plus Diesel Hatchback2.0 SE TDI 5DR Manual1 previous owner,Cork
Volkswagen Passat (SE Business),Volkswagen,11/11/2024,"€8,610.00",2016,126233,Estate,Manual,Diesel,Volkswagen Passat2.0 TDI BlueMotion Tech SE Business Euro 6 (s/s) 5dr,Dublin
Volkswagen Golf (SE Nav),Volkswagen,11/11/2024,"€14,329.00",2017,"32,796",Hatchback,Manual,Petrol,Red Volkswagen GolfSe Navigation Tsi Bm 1.4 5dr,Carlow
Volkswagen Tiguan Allspace (TDI),Volkswagen,11/11/2024,"€26,782.00",2019,"14,396 miles",SUV,Manual,Diesel,Grey Volkswagen Tiguan Allspace2.0 TDI Match Euro 6 (s/s) 5dr,Limerick
Volkswagen Golf (GTI Performance),Volkswagen,12/11/2024,"€21,798.00",2018,"59,029",Hatchback,Auto,Petrol,Blue Volkswagen Golf2.0 TSI 245 GTI Performance DSG 5dr,Dublin
Volkswagen Golf (BlueMotion Tech),Volkswagen,12/11/2024,"€10,232.00",2018,"107,128",Estate,Automatic,Diesel,Volkswagen Golf1.6 SE NAVIGATION TDI BLUEMOTION TECHNOLOGY DSG 5d 114 BHP1 previous owner,Tipperary
Volkswagen Golf (eTSI),Volkswagen,14/11/2024,"€29,958.00",2020,"11,116",Hatchback,Automatic,Petrol Hybrid,Navy Volkswagen Golf1.5 eTSI MHEV R-Line DSG (s/s) 5dr1 previous owner,Tipperary
Volkswagen Golf (R-Line Edition),Volkswagen,15/11/2024,"€16,821.00",2017,"26,563",Hatchback,Manual,Petrol,Black Volkswagen Golf1.4 TSI 150 R-LINE EDITION 5DR1 previous owner,Cavan
Volkswagen Polo (Match),Volkswagen,16/11/2024,"€4,183.00",2009,"61,825",Hatchback,Manual,Diesel,Red Volkswagen Polo1.4 TDI Match 5dr2 previous owners,Laois
Volkswagen Golf (SE Nav),Volkswagen,19/11/2024,"€13,999.00",2017,"37,868",Hatchback,Manual,Diesel,Red Volkswagen Golf1.6 TDI SE [Nav] 5dr,Dublin
Volkswagen Polo (BlueMotion Tech),Volkswagen,20/11/2024,"€ 10,690",2016,23797,Hatchback,Manual,Petrol,Red Volkswagen Polo1.0 Match 5dr1 previous owner,Tipperary
Volkswagen Tiguan (BlueMotion Tech),Volkswagen,21/11/2024,"€ 7,306",2013,"116,315",SUV,Manual,Diesel,Navy Volkswagen Tiguan2.0 TDI BlueMotion Tech Match 4WD Euro 5 (s/s) 5dr3 previous owners,Dublin
Volkswagen Golf (TSI),Volkswagen,2024-11-21,"€7,711.00",2011,"56,899",Hatchback,Manual,Petrol,Black Volkswagen Golf1.4 TSI Match Euro 5 5dr2 previous owners,Waterford
Volkswagen Polo (TSI),Volkswagen,21/11/2024,"€10,072.00",2016,"33,639",Hatchback,Manual,Petrol,Blue Volkswagen Polo1.2L SE BlueMotion Tech TSI 5dr,Monaghan
Volkswagen Touareg (TDI V6),Volkswagen,22/11/2024,"€55,146.00",2021,"24,884",SUV,Automatic,Diesel,Black Volkswagen Touareg3.0 TDI V6 Black Edition Tiptronic 4Motion Euro 6 (s/s) 5dr,Dublin
Volkswagen Polo (EVO),Volkswagen,23/11/2024,"€16,033.00",2020,"12,466",Hatchback,Manual,Petrol,Volkswagen Polo1.0 EVO 80 Match 5dr,Dublin
Volkswagen Golf (BlueMotion Tech),Volkswagen,24/11/2024,"€7,088.00",2013,"88,262",Hatchback,Manual,Diesel,Red Volkswagen Golf1.6 TDI BlueMotion Tech SE Euro 5 (s/s) 5dr,Louth
Volkswagen Polo (BlueMotion Tech),Volkswagen,2024-11-24,"€9,716.00",2016,"40,759",Hatchback,Manual,Petrol,Blue Volkswagen Polo1.2 SE TSI 5d 89 BHP,Kilkenny
Volkswagen Tiguan (S),Volkswagen,2024-11-24,"€9,908.00",2014,"74,521",SUV,Manual,Diesel,Volkswagen Tiguan2.0 TDI BlueMotion Tech S 2WD Euro 5 (s/s) 5dr3 previous owners,Dublin
Volkswagen Golf (TSI EVO),Volkswagen,25/11/2024,"€17,132.00",2018,"17,207",Hatchback,Manual,Petrol,Volkswagen Golf1.5 TSI EVO 150 SE [Nav] 5dr,Kilkenny
Volkswagen Golf (Match),Volkswagen,26/11/2024,"€12,982.00",2019,"74,571",Hatchback,Manual,Diesel,Red Volkswagen Golf1.6L Match TDI 5dr,Cork
Volkswagen Tiguan (BlueMotion Tech),Volkswagen,28/11/2024,"€17,237.00",2016,"39,876",SUV,Manual,Petrol,Navy Volkswagen TiguanVolkswagen Tiguan 1.4 TSi 150 SE Nav 5dr 2WD2 previous owners,Tipperary
Volkswagen T-Roc (TSI EVO),Volkswagen,29/11/2024,"€23,859.00",2019,"14,074",S.U.V.,Automatic,Petrol,Black Volkswagen T-Roc1.5 Tsi Evo Design 5Dr Dsg2 previous owners,Dublin
Volkswagen T-Cross (TSI),Volkswagen,29/11/2024,"€19,007.00",2021,"10,291",SUV,Manual,Petrol,Red Volkswagen T-Cross Estate1.0 TSI 110 SE 5dr1 previous owner,Kildare
Volkswagen Golf (TSI),Volkswagen,30/11/2024,"€8,896.00",2015,"42,438",Hatchback,Automatic,Petrol,Grey Volkswagen Golf1.4 TSI BlueMotion Tech S DSG Euro 5 (s/s) 5dr21 previous owners,Galway
Volkswagen Passat (GT),Volkswagen,30/11/2024,"€15,172.00",2015,"46,147",Saloon,Automatic,Diesel,Volkswagen Passat2.0 TDI GT 4dr DSG2 previous owners,Laois
Volkswagen Golf (BlueMotion Tech),Volkswagen,30/11/2024,"€6,191.00",2013,"112,389",Hatchback,Manual,Petrol,Red Volkswagen Golf1.2 TSI BlueMotion Tech S Euro 5 (s/s) 5dr2 previous owners,Dublin
Volkswagen Tiguan (SE),Volkswagen,2024-12-01,"€10,123.00",2013,"66,911",SUV,Manual,Diesel,Blue Volkswagen Tiguan2.0 SE TDI BLUEMOTION TECHNOLOGY 4MOTION 5d 175 BHP DAB-BLUETOOTH-CLIMATE AIR CON,Wexford
Volkswagen T-Roc (Design),Volkswagen,01/12/2024,"€19,322.00",2018,"18,564",SUV,Manual,Petrol,Black Volkswagen T-Roc1.0 TSI Design 5dr,Wexford
Volkswagen Golf (R),Volkswagen,05/12/2024,"€43,650.00",2021,"6,242",Hatchback,Automatic,Petrol,Volkswagen Golf2.0 TSI 320 R 4Motion 5dr DSG,Dublin
Volkswagen Passat (BlueMotion Tech),Volkswagen,06/12/2024,"€7,573.00",2014,"107,681",Saloon,Manual,Diesel,Silver Volkswagen Passat1.6 TDI BlueMotion Tech R-Line 4dr3 previous owners,Dublin
Volkswagen T-Cross (TSI),Volkswagen,06/12/2024,"€20,702.00",2020,"7,788 miles",SUV,Manual,Petrol,Black Volkswagen T-Cross1.0 TSI SE 5dr,Cork
Volkswagen Golf (Style),Volkswagen,2024-12-06,"€22,631.00",2020,"11,115",Hatchback,Manual,Petrol,Red Volkswagen GolfMK8 Hatchback 5-Dr 1.5 TSI (130ps) Style EVO 5dr1 previous owner,Tipperary
Volkswagen Polo (SE),Volkswagen,08/12/2024,"€8,790.00",2015,"69,266",Hatchback,Manual,Petrol,Silver Volkswagen Polo1.2 TSI BlueMotion Tech SE Euro 6 (s/s) 5dr1 previous owner,Dublin
Volkswagen Eos (Sport),Volkswagen,10/12/2024,"€3,700.00",2009,"89,145",Convertible,Manual,Petrol,Blue Volkswagen EOS2.0 TSI Sport Cabriolet Euro 4 2dr2 previous owners,Dublin
Volkswagen Polo (BlueMotion Tech),Volkswagen,11/12/2024,"€ 10,324",2016,"49,335",Hatchback,Manual,Petrol,Volkswagen Polo1.2 MATCH TSI 5d 89 BHP FREE BREAKDOWN COVER2 previous owners,Tipperary
Volkswagen Golf Plus (TSI),Volkswagen,12/12/2024,"€ 4,170",2010,"100,738",Hatchback,Manual,Petrol,Blue Volkswagen Golf Plus1.4 TSI SE Euro 5 5dr3 previous owners,Kildare
Volkswagen Golf (Life),Volkswagen,2024-12-13,"€23,493.00",2021,"3,238",Hatchback,Manual,Petrol,Red Volkswagen Golf1.5 TSI Life 5dr,Galway
Volkswagen Polo (BlueMotion 2),Volkswagen,13/12/2024,"€3,505.00",2008,"103,276",Hatchback,Manual,Diesel,Blue Volkswagen Polo1.4 TDI BlueMotion 2 5dr,Waterford
Volkswagen T-Roc (SEL),Volkswagen,17/12/2024,"€19,352.00",2018,"31,420",S.U.V.,Manual,Petrol,Blue Volkswagen T-Roc1.5 TSI EVO SEL 5dr,Cork
Volkswagen Golf (TSI EVO),Volkswagen,17/12/2024,"€16,169.00",2018,"45,253",Hatchback,Automatic,Petrol,Blue Volkswagen Golf1.5 SE NAVIGATION TSI EVO DSG 5d AUTO 129 BHP,Cork
Volkswagen Tiguan (R-Line),Volkswagen,19/12/2024,"€14,075.00",2015,"73,104",SUV,Automatic,Diesel,Volkswagen Tiguan2.0 R LINE TDI BLUEMOTION TECH 4MOTION DSG 5d 139 BHP NATIONWIDE DELIVERY AVAILABLE!2 previous owners,Tipperary
Volkswagen Tiguan (R-Line),Volkswagen,20/12/2024,"€27,755.00",2017,26055,SUV,Automatic,Petrol,Volkswagen Tiguan2.0 TSI R-Line DSG 4Motion (s/s) 5dr,Wexford
Volkswagen Passat (BlueMotion Tech),Volkswagen,21/12/2024,"€13,503.00",2015,"53,236",Saloon,Manual,Diesel,Volkswagen Passat2.0 TDI SE Business 4dr2 previous owners,Tipperary
Volkswagen Golf (MHEV),Volkswagen,22/12/2024,"€29,262.00",2021,3143,Hatchback,Automatic,Petrol Hybrid,Volkswagen Golf1.5 R-LINE ETSI DSG 5d 148 BHP *BALANCE OF VW WARRANTY 15/11/24*,Galway
Volkswagen Polo (Match),Volkswagen,22/12/2024,"€11,845.00",2017,"11,693",Hatchback,Manual,Petrol,Silver Volkswagen Polo1.0 75 Match 5dr,Mayo
Mercedes-Benz GLA Class (GLA180),Benz,02/01/2024,"€28,158.00",2019,"10,107",SUV,Automatic,Petrol,Red Mercedes-Benz GLAGla 180 Amg Line Edition 5Dr Auto 1.61 previous owner,Mayo
Mercedes-Benz C Class (BlueEfficiency),Benz,02/01/2024,"€ 7,480",2011,"96,427",Saloon,Automatic,Diesel,Red Mercedes-Benz C Class2.1 C220 CDI BlueEfficiency Sport Edition 125 7G-Tronic 4dr,Wicklow
Mercedes-Benz C Class (C180),Benz,03/01/2024,"€7,787.00",2012,"97,058 miles",Saloon,Automatic,Petrol,Blue Mercedes-Benz C Class1.6 C180 BlueEfficiency Executive SE G-Tronic+ Euro 5 (s/s) 4dr,Dublin
Mercedes-Benz GLA Class (Urban Edition),Benz,2024-01-05,"€24,399.00",2019,"9,764 miles",SUV,Automatic,Petrol,Silver Mercedes-Benz Gla Class1.6 GLA180 Urban Edition 7G-DCT Euro 6 (s/s) 5dr2 previous owners,Cork
Mercedes-Benz C Class (Executive SE),Benz,05/01/2024,"€ 10,694",2012,"36,210",Saloon,Automatic,Petrol,Silver Mercedes-Benz C Class1.6 C180 BlueEfficiency Executive SE G-Tronic+ Euro 5 (s/s) 4dr2 previous owners,Dublin
Mercedes-Benz A Class (AMG Line),Benz,2024-01-06,"€17,579.00",2017,"36,092 miles",Hatchback,Automatic,Diesel,Mercedes-Benz A Class1.5 A180d AMG Line 7G-DCT Euro 6 (s/s) 5dr2 previous owners,Cork
Mercedes-Benz GLE Class (GLE300d),Benz,06/01/2024,"€59,205.00",2020,"9,394",SUV,Automatic,Diesel,Blue Mercedes-Benz Gle Diesel EstateGLE 300d 4Matic AMG Line Prem Plus 5dr 9G-Tronic 2.01 previous owner,Kilkenny
Mercedes-Benz E Class (SE),Benz,07/01/2024,"€14,372.00",2013,"36,156",Saloon,Automatic,Diesel,Mercedes-Benz E Class2.1 E220 CDI SE 4DR AUTOMATIC2 previous owners,Kerry
Mercedes-Benz E Class (AMG Line),Benz,07/01/2024,"€24,196.00",2017,35149,Saloon,Automatic,Diesel,Red Mercedes-Benz E Class Diesel SaloonE220d AMG Line 4dr 9G-Tronic 2.01 previous owner,Dublin
Mercedes-Benz E Class (MHEV),Benz,07/01/2024,"€65,120.00",2022,"5,291",Saloon,Automatic,Petrol Hybrid,Navy Mercedes-Benz E-ClassE53 4Matic+ Night Edition Prem+ 4dr TCT Petrol Saloon 3.0,Dublin
Mercedes-Benz E Class (SE),Benz,2024-01-09,"€8,645.00",2013,"105,776",Estate,Manual,Diesel,Black Mercedes-Benz E Class2.1 E220 CDI SE Euro 5 (s/s) 5dr,Meath
Mercedes-Benz C Class (C200),Benz,2024-01-10,"€26,363.00",2019,"11,356",Saloon,Automatic,Petrol,Navy Mercedes-Benz C ClassC200 AMG Line 4dr 9G-Tronic 1.51 previous owner,Offaly
Mercedes-Benz GLE Class (GLE300d),Benz,10/01/2024,"€50,430.00",2020,"23,590",SUV,Automatic,Diesel,Red Mercedes-Benz GLE300d 4Matic AMG Line Premium 5dr 9G-Tronic 2.0,Dublin
Mercedes-Benz E Class (E220),Benz,10/01/2024,"€15,096.00",2016,"84,627",Saloon,Automatic,Diesel,Black Mercedes-Benz E Class2.1 E220 BlueTEC AMG Night Edition (Premium) G-Tronic+ Euro 6 (s/s) 4dr2 previous owners,Westmeath
Mercedes-Benz A Class (A200),Benz,11/01/2024,"€25,056.00",2019,"16,650",Saloon,Manual,Petrol,Blue Mercedes-Benz A ClassA200 AMG Line Premium 4dr 1.32 previous owners,Clare
Mercedes-Benz E Class (BlueEfficiency),Benz,2024-01-13,"€5,592.00",2009,"101,463",Coupe,Automatic,Diesel,Blue Mercedes-Benz E Class3.0 E350 CDI V6 BlueEfficiency SE G-Tronic Euro 5 2dr3 previous owners,Roscommon
Mercedes-Benz CLA Class (AMG Line Night Edition),Benz,2024-01-13,"€23,756.00",2018,"60,195",Saloon,Automatic,Petrol,Black Mercedes-Benz Cla ClassCLA 200 AMG Line Night Edition Plus 4dr Tip Auto 1.6,Dublin
Mercedes-Benz E Class (SE),Benz,14/01/2024,"€21,245.00",2018,"87,299",Saloon,Automatic,Diesel,Red Mercedes-Benz E-Class2.0 E 220 D SE PREMIUM 4d 192 BHP,Galway
Mercedes-Benz CLA Class (CLA220d),Benz,2024-01-14,"€19,493.00",2017,"47,430",Saloon,Automatic,Diesel,Mercedes-Benz CLA2.1 CLA 220 D AMG LINE 4d 174 BHP HARMAN KARDON / DUAL AC / LED LIGHT2 previous owners,Dublin
Mercedes-Benz C Class (C250 CDI),Benz,2024-01-14,"€11,416.00",2013,"52,436",Coupe,Automatic,Diesel,Blue Mercedes-Benz C Class2.1 C250 CDI BlueEfficiency AMG Sport G-Tronic+ Euro 5 (s/s) 2dr3 previous owners,Donegal
Mercedes-Benz E Class (E400d),Benz,2024-01-16,"€ 41,748",2019,"20,844",Estate,Automatic,Diesel,Red Mercedes-Benz E ClassE400d 4Matic AMG Line Night Ed Prem+ 5dr 9G-Tronic 2.91 previous owner,Westmeath
Mercedes-Benz GLC Class (AMG Line),Benz,17/01/2024,"€37,384.00",2019,"20,194",SUV,Auto,Diesel,Silver Mercedes-Benz Glc Diesel EstateGLC 300d 4Matic AMG Line Premium 5dr 9G-Tronic 2.02 previous owners,Cork
Mercedes-Benz C Class (EQ Boost),Benz,2024-01-17,"€28,457.00",2019,"19,346 miles",Coupe,Automatic,Petrol,Blue Mercedes-Benz C ClassC200 AMG Line 2dr 9G-Tronic 1.5,Carlow
Mercedes-Benz CLC Class (CLC180K),Benz,18/01/2024,"€4,431.00",2009,"94,008 miles",Hatchback,Automatic,Petrol,Silver Mercedes-Benz Clc Class1.8 CLC180 Kompressor Sport 2dr3 previous owners,Mayo
Mercedes-Benz GLE Class (MHEV),Benz,19/01/2024,"€51,846.00",2019,"34,712",SUV,Automatic,Petrol,Black Mercedes-Benz Gle Class3.0 GLE450 EQ Boost AMG Line (Premium Plus) G-Tronic 4MATIC (s/s) 5dr (7 Seat)1 previous owner,Dublin
Mercedes-Benz CLA Class (AMG Sport),Benz,20/01/2024,"€14,266.00",2015,"92,439",Saloon,Automatic,Diesel,Blue Mercedes-Benz Cla Class2.1 CLA220 CDI AMG Sport Coupe 7G-DCT Euro 6 (s/s) 4dr,Cavan
Mercedes-Benz A Class (SE),Benz,20/01/2024,"€11,891.00",2014,"59,514",Hatchback,Manual,Diesel,Black Mercedes-Benz A-Class1.5 A180 CDI ECO SE 5d 109 BHP2 previous owners,Dublin
Mercedes-Benz E Class (E220d),Benz,20/01/2024,"€25,806.00",2018,"26,005",Estate,Automatic,Diesel,Navy Mercedes-Benz E-Class2.0 E 220 D AMG LINE 5d AUTO 192 BHP HEATED SEATS & CRUISE CONTROL2 previous owners,Dublin
Mercedes-Benz C Class (MHEV),Benz,2024-01-21,"€56,108.00",2022,5392,Saloon,Automatic,Petrol Hybrid,Grey Mercedes-Benz C ClassC 200 Sedan 1.5 4dr,Cork
Mercedes-Benz A Class (Sport),Benz,22/01/2024,"€13,603.00",2016,"40,677",Hatchback,Manual,Diesel,Blue Mercedes-Benz A-Class1.5 A 180 D SPORT 5d 107 BHP CRUISE CONTROL & HILL START1 previous owner,Dublin
Mercedes-Benz A Class (A200),Benz,23/01/2024,"€22,256.00",2019,"22,194",Hatchback,Manual,Petrol,Red Mercedes-Benz A ClassA200 AMG Line 5dr 1.3,Dublin
Mercedes-Benz E Class (AMG Line),Benz,23/01/2024,"€29,379.00",2018,"28,252",Coupe,Automatic,Diesel,Black Mercedes-Benz E ClassE220d 4Matic AMG Line Premium 2dr 9G-Tronic 2.0,Mayo
Mercedes-Benz CLS (Sport),Benz,23/01/2024,"€8,620.00",2011,136434,Saloon,Automatic,Diesel,Mercedes-Benz CLS3.0 CLS350 CDI V6 BlueEfficiency Sport Coupe G-Tronic+ Euro 5 4dr,Dublin
Mercedes-Benz GLE Class (GLE350d V6),Benz,24/01/2024,"€38,229.00",2018,"77,299",Coupe,Automatic,Diesel,Red Mercedes-Benz Gle Class3.0 GLE350d V6 AMG Night Edition (Premium Plus) G-Tronic 4MATIC Euro 6 (s/s) 5dr2 previous owners,Dublin
Mercedes-Benz E Class (E250 CDI),Benz,24/01/2024,"€16,968.00",2015,"49,728",Convertible,Automatic,Diesel,Red Mercedes-Benz E ClassE250 CDI AMG Line 2dr 7G-Tronic 2.13 previous owners,Kerry
Mercedes-Benz E Class (AMG Line),Benz,2024-01-26,"€20,478.00",2018,"90,257 miles",Saloon,Automatic,Diesel,Grey Mercedes-Benz E Class2.0 E220d AMG Line Saloon 4dr Diesel G-Tronic+ Euro 6 (s/s) (194 ps)3 previous owners,Tipperary
Mercedes-Benz E Class (MHEV),Benz,26/01/2024,"€58,481.00",2022,"4,828",Convertible,Automatic,Diesel Hybrid,Grey Mercedes-Benz E Class Diesel CabrioletE300d AMG Line Night Ed Premium+ 2dr 9G-Tronic 2.01 previous owner,Meath
Mercedes-Benz C Class (BlueTEC),Benz,26/01/2024,"€15,667.00",2014,"72,031",Saloon,Automatic,Diesel,Black Mercedes-Benz C ClassC250 BlueTEC AMG Line Premium Plus 4dr Auto 2.1,Donegal
Mercedes-Benz E Class (AMG Line),Benz,26/01/2024,"€26,276.00",2019,"58,491",Saloon,Automatic,Diesel,Blue Mercedes-Benz E-Class2.0 E 220 D AMG LINE 4d 192 BHP,Cork
Mercedes-Benz E Class (E220 CDI),Benz,27/01/2024,"€9,486.00",2014,"88,490",Saloon,Automatic,Diesel,Black Mercedes-Benz E Class2.1 E220 CDI SE Saloon 4dr Diesel G-Tronic+ Euro 5 (s/s) (170 ps)2 previous owners,Wexford
Mercedes-Benz S Class (S350Ld V6),Benz,2024-01-28,"€31,601.00",2016,"58,120",Saloon,Automatic,Diesel,Black Mercedes-Benz S Class3.0 S350Ld V6 AMG Line (Executive) G-Tronic+ Euro 6 (s/s) 4dr,Dublin
Mercedes-Benz GLA Class (Urban Edition),Benz,28/01/2024,"€24,135.00",2019,"21,952",SUV,Manual,Petrol,Black Mercedes-Benz GLAGLA 180 Urban Edition Plus 5dr 1.6,Dublin
Mercedes-Benz CLS (BlueTEC),Benz,29/01/2024,"€17,470.00",2015,"81,463",Saloon,Automatic,Diesel,Navy Mercedes-Benz CLS3.0 CLS350 V6 BlueTEC AMG Line Coupe G-Tronic+ Euro 6 (s/s) 4dr,Leitrim
Mercedes-Benz A Class (Sport),Benz,29/01/2024,"€12,344.00",2017,"90,848",Hatchback,Automatic,Diesel,Navy Mercedes-Benz A1801.5 d Sport Premium DCT,Meath
Mercedes-Benz C Class (C220 CDI),Benz,31/01/2024,"€5,739.00",2011,"105,168",Saloon,Automatic,Diesel,Grey Mercedes-Benz C Class2.1 C220 CDI BlueEfficiency Sport Auto 4dr,Cork
Mercedes-Benz A Class (A200d),Benz,01/02/2024,"€12,067.00",2016,"95,529",Hatchback,Manual,Diesel,Grey Mercedes-Benz A-Class2.1 A 200 D AMG LINE 5d 134 BHP2 previous owners,Galway
Mercedes-Benz A Class (AMG Sport),Benz,01/02/2024,"€13,602.00",2015,"53,054",Hatchback,Automatic,Diesel,Black Mercedes-Benz A Class2.1 A200 CDI AMG Sport 7G-DCT Euro 6 (s/s) 5dr,Dublin
Mercedes-Benz Eqa (AMG Line),Benz,2024-02-02,"€50,306.00",2021,"5,397 miles",SUV,Automatic,Electric,Black Mercedes-Benz EQAEQA 250 66.5kWh AMG Line Auto 5dr1 previous owner,Dublin
Mercedes-Benz A Class (A200d),Benz,02/02/2024,"€16,985.00",2017,"34,961",Hatchback,Automatic,Diesel,Red Mercedes-Benz A ClassMercedes-Benz A A200d 2.1 Sport Premium 5dr Auto Privacy Glass3 previous owners,Dublin
Mercedes-Benz A Class (A250),Benz,2024-02-04,"€ 11,718",2013,"91,258",Hatchback,Automatic,Petrol,Navy Mercedes-Benz A Class2.0 A250 Engineered by AMG 7G-DCT Euro 6 (s/s) 5dr3 previous owners,Dublin
Mercedes-Benz C Class (BlueEfficiency),Benz,05/02/2024,"€9,340.00",2012,81030,Saloon,Automatic,Petrol,Silver Mercedes-Benz C-Class1.8 C180 BLUEEFFICIENCY SPORT 4d 155 BHP,Kildare
Mercedes-Benz CLK (Sport),Benz,06/02/2024,"€5,194.00",2009,"55,613",Coupe,Auto,Diesel,"Navy Mercedes-Benz CLK2.1 CLK220 CDI Sport Coupe 2dr Diesel Automatic (183 g/km, 150 bhp)3 previous owners",Cork
Mercedes-Benz A Class (A180 CDI),Benz,07/02/2024,"€12,678.00",2015,"44,618",Hatchback,Manual,Diesel,Grey Mercedes-Benz A Class1.5 A180 CDI Sport Euro 5 (s/s) 5dr2 previous owners,Dublin
Mercedes-Benz E Class (AMG Sport),Benz,2024-02-07,"€15,193.00",2013,"75,835",Estate,Automatic,Diesel,Blue Mercedes-Benz E Class3.0 E350 V6 BlueTEC AMG Sport G-Tronic+ Euro 6 (s/s) 5dr1 previous owner,Offaly
Mercedes-Benz E Class (E220d),Benz,08/02/2024,"€22,814.00",2018,"58,899",Estate,Automatic,Diesel,Silver Mercedes-Benz E-Class2.0 E 220 D SE 5d AUTO 192 BHP1 previous owner,Meath
Mercedes-Benz GLC Class (AMG Line),Benz,09/02/2024,"€32,052.00",2018,"29,181",SUV,Automatic,Diesel,Mercedes-Benz Glc Class3.0 GLC350d V6 AMG Line (Premium Plus) G-Tronic+ 4MATIC Euro 6 (s/s) 5dr3 previous owners,Cork
Mercedes-Benz CLA Class (CLA180),Benz,09/02/2024,"€11,623.00",2015,"90,072",Saloon,Manual,Petrol,Mercedes-Benz CLA1.6 CLA180 Sport 4dr3 previous owners,Waterford
Mercedes-Benz C Class (AMG Line Edition),Benz,2024-02-09,"€31,374.00",2020,18908,Saloon,Automatic,Diesel,Mercedes-Benz C ClassC300d AMG Line Edition Premium 4dr 9G-Tronic 2.01 previous owner,Limerick
Mercedes-Benz C Class (C200),Benz,10/02/2024,"€9,873.00",2017,"72,113",Saloon,Manual,Petrol,Mercedes-Benz C Class2.0 C200 SE Euro 6 (s/s) 4dr3 previous owners,Kilkenny
Mercedes-Benz E Class (E320 CDI),Benz,2024-02-10,"€3,270.00",2008,118273,Saloon,Automatic,Diesel,Blue Mercedes-Benz E Class3.0 E320 CDI Avantgarde G-Tronic 4dr5 previous owners,Donegal
Mercedes-Benz A Class (SE),Benz,2024-02-12,"€13,929.00",2016,"51,561",Hatchback,Automatic,Diesel,Grey Mercedes-Benz A Class2.1 A200d SE 7G-DCT Euro 6 (s/s) 5dr,Cork
Mercedes-Benz C Class (AMG Line),Benz,2024-02-12,"€16,813.00",2016,"66,263",Estate,Auto,Diesel,Mercedes-Benz C Class2.1 C250d AMG Line Estate 5dr Diesel 7G-Tronic+ Euro 6 (s/s) (204 ps)5 previous owners,Dublin
Mercedes-Benz A Class (A45),Benz,13/02/2024,"€27,411.00",2017,"56,107",Hatchback,Automatic,Petrol,Mercedes-Benz A Class2.0 A45 AMG Hatchback 5dr Petrol SpdS DCT 4MATIC Euro 6 (s/s) (360 ps)1 previous owner,Dublin
Mercedes-Benz C Class (SE Executive Edition),Benz,13/02/2024,"€17,379.00",2017,"32,313 miles",Saloon,Automatic,Diesel,Blue Mercedes-Benz C Class2.1 C220d SE Executive Edition Saloon 4dr Diesel G-Tronic+ Euro 6 (s/s) (170 ps)2 previous owners,Wicklow
Mercedes-Benz SL Class (SL400 V6),Benz,2024-02-14,"€41,065.00",2017,"10,511 miles",Convertible,Automatic,Petrol,Mercedes-Benz Sl-Class3.0 SL400 V6 AMG Line Roadster 2dr Petrol G-Tronic+ Euro 6 (s/s) (367 ps),Roscommon
Mercedes-Benz A Class (A45),Benz,15/02/2024,"€23,433.00",2015,"55,440",Hatchback,Automatic,Petrol,Red Mercedes-Benz A-ClassA45 AMG 4MATIC [PAN] 2.0 5dr2 previous owners,Cork
Mercedes-Benz E Class (BlueEfficiency),Benz,15/02/2024,"€10,030.00",2012,"61,372",Coupe,Automatic,Diesel,Silver Mercedes-Benz E-Class2.1 E220 CDI BLUEEFFICIENCY SE 2d 170 BHP,Kilkenny
Mercedes-Benz C Class (C220d),Benz,15/02/2024,"€ 24,791",2019,"39,253 miles",Saloon,Automatic,Diesel,Blue Mercedes-Benz C ClassC220d AMG Line 4dr 9G-Tronic 2.01 previous owner,Kildare
Mercedes-Benz A Class (A180),Benz,16/02/2024,"€19,727.00",2018,"28,618",Hatchback,Manual,Petrol,Red Mercedes-Benz A ClassA180 SE 5dr 1.3,Kerry
Mercedes-Benz C Class (C220d),Benz,2024-02-16,"€14,355.00",2016,"73,749",Estate,Automatic,Diesel,Mercedes-Benz C-Class2.1 C 220 D SE EXECUTIVE EDITION 5d 170 BHP IN DIAMOND SILVER | HEATED SEATS,Cork
